timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
3.3,left,175.10691187159415,175.84748824659914,179.04263801200668,174.49718494555853,179.35303046848438,174.92681175262032,174.05337152561123,173.42189004981233,175.59122216989303,176.17417862350416,-0.9994976046699544,-0.9996883826389945,175.8 deg,179.4 deg,174.9 deg,173.4 deg,176.2 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,99
3.3333,left,175.11023613666487,175.60023840378375,179.0236139199038,174.48914227128347,179.2705602456613,174.7671592889707,174.26447972103995,173.77652332464388,175.6041245106067,175.96892430070693,-0.9994825230375988,-0.9996259667398857,175.6 deg,179.3 deg,174.8 deg,173.8 deg,176.0 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,100
3.3667,left,175.0100164593195,175.3777173286653,178.93375497599604,174.25676188701016,179.17050241934786,174.55259248586123,174.21249873404264,173.9680148171147,175.54754534058446,175.7968843255057,-0.9994422861280698,-0.9995623865851492,175.4 deg,179.2 deg,174.6 deg,174.0 deg,175.8 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,101
3.4,left,174.92448833907943,175.2253550672774,178.74041262214828,174.1379622814106,179.0657578950534,174.43244184223684,174.39482080155213,174.101306415177,175.5561318330556,175.6970190127739,-0.9994184704505054,-0.9995154497106514,175.2 deg,179.1 deg,174.4 deg,174.1 deg,175.7 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,102
3.4333,left,174.88683593635307,175.1040357981985,178.59667308780817,174.15711976617635,178.954292379471,174.39513093737588,174.42750280492322,174.17463907116425,175.58944549290462,175.63131381088144,-0.9994426750965741,-0.9994863187301882,175.1 deg,179.0 deg,174.4 deg,174.2 deg,175.6 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,103
3.4667,left,174.93662394568057,175.02417155494712,178.46137592332732,174.1756669473074,178.84394215112587,174.33590066305584,174.60547799592356,174.27425686126713,175.70686596808096,175.60608261547696,-0.9994842934532273,-0.9994710699647305,175.0 deg,178.8 deg,174.3 deg,174.3 deg,175.6 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,104
3.5,left,174.99007172145986,174.99502634430732,178.4870272327396,174.19261913229758,178.7550708248471,174.27235103300632,174.79575637563957,174.39341542267604,175.74950411560982,175.62069134724788,-0.9995063632592636,-0.9994677451564563,175.0 deg,178.8 deg,174.3 deg,174.4 deg,175.6 deg,0.979,True,ok,rdl,0.7,True,0.0,up,1,,True,105
3.5333,left,175.24704420258365,175.01504524873442,178.53419669006644,174.46058927296522,178.68243635028423,174.26712307977868,174.88748739787079,174.5125748329988,175.97873329505376,175.67605007941367,-0.9996091670448984,-0.999483682638591,175.0 deg,178.7 deg,174.3 deg,174.5 deg,175.7 deg,0.979,True,ok,rdl,0.7,True,0.0,up,1,,True,106
3.5667,left,175.4762340733918,175.06733066826686,178.51694258684833,174.20698108096846,178.61005473127628,174.22681433830513,174.95888346077064,174.6117753672461,176.2163309598819,175.76350814359586,-0.9996929596859858,-0.999513745016932,175.1 deg,178.6 deg,174.2 deg,174.6 deg,175.8 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,107
3.6,left,175.74839841116514,175.17281380424478,178.60913925190033,173.9280089894736,178.5636810564055,174.17984963865703,175.15891641921857,174.74697789369978,176.4421256285822,175.89130532759555,-0.9997638656844422,-0.9995596849535567,175.2 deg,178.6 deg,174.2 deg,174.7 deg,175.9 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,108
3.6333,left,176.5886051935245,175.41054478345123,178.89199502888766,173.88271927530192,178.5853356859397,174.14338635207008,174.50017724698446,174.76202881447583,177.13891359262698,176.11741700753433,-0.9998979048350136,-0.9996281755799151,175.4 deg,178.6 deg,174.1 deg,174.8 deg,176.1 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,109
3.6667,left,177.11920838586335,175.72945513338126,179.00771042601718,173.85726233734331,178.64405530568385,174.10054957652252,174.26359130182277,174.73861288546146,177.61074575521724,176.4061741878647,-0.9999669964640384,-0.9997030786324099,175.7 deg,178.6 deg,174.1 deg,174.7 deg,176.4 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,110
3.7,left,178.2560545288444,176.20365950240466,179.53102785046346,173.58757228751017,178.79686272384612,174.01653605369432,173.26442666897395,174.54703412446867,178.48806233503208,176.80348795457198,-0.9999969714692845,-0.9997763183489895,176.2 deg,178.8 deg,174.0 deg,174.5 deg,176.8 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,111
3.7333,left,179.35018350364822,176.82653261414583,179.5223462218435,174.61136596637868,178.94476543657524,174.0763570299916,171.85150556105984,174.12642686524302,179.58645826694467,177.35162426190553,-0.9998233699540567,-0.9998216050196741,176.8 deg,178.9 deg,174.1 deg,174.1 deg,177.4 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,112
3.7667,left,179.13385046995302,177.3817906523415,179.08016444849,176.76402307479813,179.0227608306358,174.40541900168205,170.65674603342922,173.52203524175135,178.67824973762185,177.7372694679867,-0.9990824693777295,-0.9997463624957929,177.4 deg,179.0 deg,174.4 deg,173.5 deg,177.7 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,113
3.8,left,178.60310238594343,177.82848612556313,178.91447568583357,176.49842784773446,179.07955127334796,174.7327685397915,171.59070979885155,173.04086757576292,178.06346015292007,178.00114506699214,-0.9986183764774147,-0.9995928506088543,177.8 deg,179.1 deg,174.7 deg,173.0 deg,178.0 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,114
3.8333,left,178.07745707201124,178.16120879139825,178.80941688560443,176.35502929719723,179.10816236387708,175.07948572660914,172.14921999374778,172.6109109435528,177.48603953976516,178.15027562573258,-0.9979672239388662,-0.9993361875023433,178.2 deg,179.1 deg,175.1 deg,172.6 deg,178.2 deg,0.976,True,ok,rdl,0.7,True,0.0,up,1,,True,115
3.8667,left,176.83330985406766,178.19616660004732,179.17291114793497,176.504415926242,179.14829323802672,175.45401381960056,172.01588500980182,172.2560120525267,176.42171227555767,178.04781829472267,-0.9968608331380637,-0.9989023201170648,178.2 deg,179.1 deg,175.5 deg,172.3 deg,178.0 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,116
