timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
0.3333,right,164.57868142931207,163.45158536983413,162.83845993412768,179.20254190599903,163.00914058266034,179.33032534503326,175.1163699145172,175.03618645253331,173.03153511543144,171.78422814442163,-0.024580642207818148,-0.026257916090300194,163.5 deg,163.0 deg,179.3 deg,175.0 deg,171.8 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,10
0.3667,right,165.964329973843,163.93524333838604,164.16584346459618,179.15096328914507,162.93826192754173,179.27004053460018,175.12190894108812,175.06710303900834,173.7944857932231,172.3159505548317,-0.023654753769387887,-0.025613838608096313,163.9 deg,162.9 deg,179.3 deg,175.1 deg,172.3 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,11
0.4,right,166.63851553264382,164.475115606767,164.6020726611901,179.0092892883023,162.99763004881177,179.19132265860281,175.16953034780266,175.09623984954888,174.27888441709334,172.84082500367,-0.02263994959643099,-0.02483249968649535,164.5 deg,163.0 deg,179.2 deg,175.1 deg,172.8 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,12
0.4333,right,167.34137498345177,165.0836868861351,165.04499160339435,179.0971266988015,163.3297449641461,179.14574547266102,175.15648901392868,175.1109621914968,174.77553982888034,173.3028193646849,-0.02302587053877173,-0.02417099030350528,165.1 deg,163.3 deg,179.1 deg,175.1 deg,173.3 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,13
0.4667,right,167.82168070046166,165.74216750295514,165.57195907676848,179.12151289384425,163.83189683971517,179.1382675957439,175.1769983335669,175.128529561147,175.00491496528647,173.73216404557152,-0.022979064721291825,-0.02386018901081922,165.7 deg,163.8 deg,179.1 deg,175.1 deg,173.7 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,14
0.5,right,168.08929592446012,166.36204909867539,165.71187844013988,179.2723383292498,164.34589118752848,179.14579357597304,175.15891641921857,175.13940499928103,175.20976644252673,174.1151713959596,-0.02384270128062672,-0.02366316767197741,166.4 deg,164.3 deg,179.1 deg,175.1 deg,174.1 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,15
0.5333,right,168.30494201183168,166.96268865085773,165.9952860923982,179.33031208287304,164.847213038945,179.16915492688784,175.1865937578229,175.15525810399214,175.2883147548093,174.48334875960725,-0.023897318135501944,-0.023517185749975605,167.0 deg,164.8 deg,179.2 deg,175.2 deg,174.5 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,16
0.5667,right,168.37701685169748,167.50530799691276,166.08438393139747,179.2555897172346,165.3109164671264,179.1767331856358,175.16158796826443,175.16171782595603,175.31708959881055,174.8098565429471,-0.023878976896595804,-0.023416947848372414,167.5 deg,165.3 deg,179.2 deg,175.2 deg,174.8 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,17
0.6,right,168.5609793260933,167.87625790437713,166.25392713404923,179.3644938508519,165.6092141341911,179.20723755159392,175.1324423651821,175.16322260082663,175.422643739405,175.04245053525884,-0.024613457716150255,-0.02355390555505275,167.9 deg,165.6 deg,179.2 deg,175.2 deg,175.0 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,18
0.6333,right,168.68192429542563,168.16817344191736,166.2967640440147,179.4016019038301,165.85131290316605,179.26328221095505,175.12415845248321,175.15674090149528,175.52140334069657,175.2199532386307,-0.025715494210064117,-0.023993269071286055,168.2 deg,165.9 deg,179.3 deg,175.2 deg,175.2 deg,0.991,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,19
